kelime,koken,has_turkish_chars,word_length,has_double_consonant,major_vowel_harmony,minor_vowel_harmony,vowel_ratio,has_turkish_suffix,label
mai,Türkçe,0,3,0,0,0,0.666666667,0,1
ebe,Bilinmiyor,0,3,0,1,1,0.666666667,0,0
alım,Arapça,1,4,0,1,1,0.5,0,0
ahır,Arapça,1,4,0,1,1,0.5,0,0
ayyar,Arapça,0,5,1,1,1,0.4,0,0
hami,Arapça,0,4,0,0,0,0.5,0,0
lala,Farsça,0,4,0,1,1,0.5,0,0
irtifa,Arapça,0,6,0,0,0,0.5,0,0
dilaver,Farsça,0,7,0,0,0,0.428571429,0,0
kenevir,Yeni Yunanca,0,7,0,1,1,0.428571429,0,0
ender,Arapça,0,5,0,1,1,0.4,0,0
hapis,Arapça,0,5,0,0,0,0.4,0,0
elit,Fransızca,0,4,0,1,1,0.5,0,0
acar,Arapça,0,4,0,1,1,0.5,0,0
inanmak,Arapça,0,7,0,0,0,0.428571429,0,0
hemen,Farsça,0,5,0,1,1,0.4,0,0
hamı,Arapça,1,4,0,1,1,0.5,0,0
dakika,Arapça,0,6,0,0,0,0.5,0,0
esirgemek,Arapça,0,9,0,1,1,0.444444444,0,0
alegori,Fransızca,0,7,0,0,0,0.571428571,0,0
kurander,Fransızca,0,8,0,0,0,0.375,0,0
gaddar,Arapça,0,6,1,1,1,0.333333333,0,0
cihaz,Arapça,0,5,0,0,0,0.4,0,0
itilaf,Arapça,0,6,0,0,0,0.5,0,0
ebat,Arapça,0,4,0,0,0,0.5,0,0
kavurmak,Arapça,0,8,0,1,0,0.375,0,0
arsa,Arapça,0,4,0,1,1,0.5,0,0
icat,Arapça,0,4,0,0,0,0.5,0,0
beyaz,Arapça,0,5,0,0,0,0.4,0,0
ad,Türkçe,0,2,0,1,1,0.5,0,1
kabiliyet,Arapça,0,9,0,0,0,0.444444444,0,0
duru,Türkçe,0,4,0,1,1,0.5,0,1
kondisyon,Fransızca,0,9,0,0,0,0.333333333,0,0
duymak,Arapça,0,6,0,1,1,0.333333333,0,0
beklemek,Arapça,0,8,0,1,1,0.375,0,0
gaga,Ses yansımalı sözcüktür.,0,4,0,1,1,0.5,0,0
kupa,İtalyanca,0,4,0,1,1,0.5,0,0
iskemle,Yeni Yunanca,0,7,0,1,1,0.428571429,0,0
idefiks,Fransızca,0,7,0,1,1,0.428571429,0,0
kati,Arapça,0,4,0,0,0,0.5,0,0
kafeterya,İngilizce,0,9,0,0,0,0.444444444,0,0
dehalet,Arapça,0,7,0,0,0,0.428571429,0,0
kabarmak,Arapça,0,8,0,1,1,0.375,0,0
hakkaniyet,Farsça,0,10,1,0,0,0.4,0,0
done,Fransızca,0,4,0,0,1,0.5,0,0
denk,Türkçe,0,4,0,1,1,0.25,0,1
kavim,Arapça,0,5,0,0,0,0.4,0,0
orta,Türkçe,0,4,0,1,1,0.5,0,1
garaz,Arapça,0,5,0,1,1,0.4,0,0
hizmet,Farsça,0,6,0,1,1,0.333333333,0,0
cereyan,Arapça,0,7,0,0,0,0.428571429,0,0
katman,Türkçe,0,6,0,1,1,0.333333333,0,1
kur,Fransızca,0,3,0,1,1,0.333333333,0,0
korkak,Türkçe,0,6,0,1,1,0.333333333,0,1
dest,Farsça ve Orta Farsça (Pehlevice veya Partça),0,4,0,1,1,0.25,0,0
berhudar,Farsça,0,8,0,0,0,0.375,0,0
adıl,Arapça,1,4,0,1,1,0.5,0,0
celse,Arapça,0,5,0,1,1,0.4,0,0
gazap,Arapça,0,5,0,1,1,0.4,0,0
gezme,Türkçe,0,5,0,1,1,0.4,0,1
hibrit,Fransızca,0,6,0,1,1,0.333333333,0,0
asistan,Fransızca,0,7,0,0,0,0.428571429,0,0
halel,Arapça,0,5,0,0,0,0.4,0,0
fazla,Arapça,0,5,0,1,1,0.4,0,0
kepez,Orta Yunanca,0,5,0,1,1,0.4,0,0
latif,Arapça,0,5,0,0,0,0.4,0,0
cellat,Arapça,0,6,1,0,0,0.333333333,0,0
envanter,Fransızca,0,8,0,0,0,0.375,0,0
kendir,Sanskritçe,0,6,0,1,1,0.333333333,0,0
dantel,Fransızca,0,6,0,0,0,0.333333333,0,0
kement,Farsça,0,6,0,1,1,0.333333333,0,0
kaba,Türkçe,0,4,0,1,1,0.5,0,1
antidot,Fransızca,0,7,0,0,0,0.428571429,0,0
havali,Arapça,0,6,0,0,0,0.5,0,0
akran,Arapça,0,5,0,1,1,0.4,0,0
cenah,Arapça,0,5,0,0,0,0.4,0,0
cenup,Arapça,0,5,0,0,0,0.4,0,0
bunalmak,Arapça,0,8,0,1,1,0.375,0,0
amil,Arapça,0,4,0,0,0,0.5,0,0
fecaat,Arapça,0,6,0,0,0,0.5,0,0
karnaval,Fransızca,0,8,0,1,1,0.375,0,0
kritik,Fransızca,0,6,0,1,1,0.333333333,0,0
iltifat,Arapça,0,7,0,0,0,0.428571429,0,0
asal,Farsça,0,4,0,1,1,0.5,0,0
hars,Arapça,0,4,0,1,1,0.25,0,0
devlet,Arapça,0,6,0,1,1,0.333333333,0,0
baytar,Arapça,0,6,0,1,1,0.333333333,0,0
evlat,Arapça,0,5,0,0,0,0.4,0,0
jest,Fransızca,0,4,0,1,1,0.25,0,0
belli,Türkçe,0,5,1,1,1,0.4,0,1
kabine,İtalyanca,0,6,0,0,0,0.5,0,0
bengi,Türkçe,0,5,0,1,1,0.4,0,1
duyum,Türkçe,0,5,0,1,1,0.4,0,1
izmihlal,Arapça,0,8,0,0,0,0.375,0,0
milli,Türkçe,0,5,1,1,1,0.4,0,1
lezzet,Arapça,0,6,1,1,1,0.333333333,0,0
haris,Arapça,0,5,0,0,0,0.4,0,0
artmak,Arapça,0,6,0,1,1,0.333333333,0,0
kefaret,Arapça,0,7,0,0,0,0.428571429,0,0
kabala,İngilizce,0,6,0,1,1,0.5,0,0
ait,Arapça,0,3,0,0,0,0.666666667,0,0
bakmak,Arapça,0,6,0,1,1,0.333333333,0,0
kefil,Arapça,0,5,0,1,1,0.4,0,0
hediye,Arapça,0,6,0,1,1,0.5,0,0
kuvve,Arapça,0,5,1,0,1,0.4,0,0
çöp,Farsça ve Orta Farsça (Pehlevice veya Partça),1,3,0,1,1,0.333333333,0,0
bedava,Farsça,0,6,0,0,0,0.5,0,0
kaynamak,Arapça,0,8,0,1,1,0.375,0,0
iltihap,Arapça,0,7,0,0,0,0.428571429,0,0
feryat,Farsça,0,6,0,0,0,0.333333333,0,0
farfara,İtalyanca,0,7,0,1,1,0.428571429,0,0
konkre,Fransızca,0,6,0,0,1,0.333333333,0,0
felek,Arapça,0,5,0,1,1,0.4,0,0
çip,İngilizce,1,3,0,1,1,0.333333333,0,0
kompetan,Fransızca,0,8,0,0,0,0.375,0,0
fayda,Arapça,0,5,0,1,1,0.4,0,0
kontrol,Fransızca,0,7,0,1,1,0.285714286,0,0
kaçak,Türkçe,1,5,0,1,1,0.4,0,1
konsey,Fransızca,0,6,0,0,1,0.333333333,0,0
arzu,Farsça,0,4,0,1,0,0.5,0,0
etmek,Arapça,0,5,0,1,1,0.4,0,0
parti,Türkçe,0,5,0,0,0,0.4,0,1
bizar,Farsça,0,5,0,0,0,0.4,0,0
berk,Türkçe,0,4,0,1,1,0.25,0,1
pas,Türkçe,0,3,0,1,1,0.333333333,0,1
imge,Türkçe,0,4,0,1,1,0.5,0,1
kombinezon,Fransızca,0,10,0,0,0,0.4,0,0
halka,Arapça,0,5,0,1,1,0.4,0,0
kerhane,Farsça,0,7,0,0,0,0.428571429,0,0
avaz,Farsça,0,4,0,1,1,0.5,0,0
akrep,Arapça,0,5,0,0,0,0.4,0,0
ecdat,Arapça,0,5,0,0,0,0.4,0,0
mani,Türkçe,0,4,0,0,0,0.5,0,1
hatim,Arapça,0,5,0,0,0,0.4,0,0
kevgir,Farsça,0,6,0,1,1,0.333333333,0,0
kimse,Türkçe,0,5,0,1,1,0.4,0,1
adisyon,Fransızca,0,7,0,0,0,0.428571429,0,0
depo,Fransızca,0,4,0,0,0,0.5,0,0
global,Fransızca,0,6,0,1,1,0.333333333,0,0
aziz,Arapça,0,4,0,0,0,0.5,0,0
bakır,Arapça,1,5,0,1,1,0.4,0,0
dobra,Bulgarca ve Sırpça,0,5,0,1,1,0.4,0,0
ipsiz,Türkçe,0,5,0,1,1,0.4,0,1
belen,Türkçe,0,5,0,1,1,0.4,0,1
iktisat,Arapça,0,7,0,0,0,0.428571429,0,0
girdap,Farsça,0,6,0,0,0,0.333333333,0,0
kamyon,Fransızca,0,6,0,1,0,0.333333333,0,0
ev,Türkçe,0,2,0,1,1,0.5,0,1
kip,Türkçe,0,3,0,1,1,0.333333333,0,1
letafet,Arapça,0,7,0,0,0,0.428571429,0,0
koymak,Arapça,0,6,0,1,1,0.333333333,0,0
fatih,Arapça,0,5,0,0,0,0.4,0,0
banal,Fransızca,0,5,0,1,1,0.4,0,0
ikna,Arapça,0,4,0,0,0,0.5,0,0
cidar,Arapça,0,5,0,0,0,0.4,0,0
basit,Arapça,0,5,0,0,0,0.4,0,0
armonika,Yeni Latince,0,8,0,0,0,0.5,0,0
halas,Arapça,0,5,0,1,1,0.4,0,0
kebir,Arapça,0,5,0,1,1,0.4,0,0
hububat,Arapça,0,7,0,1,1,0.428571429,0,0
kestane,Yeni Yunanca,0,7,0,0,0,0.428571429,0,0
iskelet,Fransızca,0,7,0,1,1,0.428571429,0,0
ilhak,Arapça,0,5,0,0,0,0.4,0,0
saylav,Türkçe,0,6,0,1,1,0.333333333,0,1
sapan,Türkçe,0,5,0,1,1,0.4,0,1
acayip,Arapça,0,6,0,0,0,0.5,0,0
ameliyat,Arapça,0,8,0,0,0,0.5,0,0
katar,Arapça,0,5,0,1,1,0.4,0,0
bostan,Farsça,0,6,0,1,1,0.333333333,0,0
ifrat,Arapça,0,5,0,0,0,0.4,0,0
dram,Fransızca,0,4,0,1,1,0.25,0,0
iskân,Arapça,0,5,0,1,1,0.2,0,0
havadis,Arapça,0,7,0,0,0,0.428571429,0,0
asa,Arapça,0,3,0,1,1,0.666666667,0,0
etraf,Arapça,0,5,0,0,0,0.4,0,0
hav,Türkçe,0,3,0,1,1,0.333333333,0,1
kapsamak,Arapça,0,8,0,1,1,0.375,0,0
agâh,Farsça,0,4,0,1,1,0.25,0,0
nicelik,Türkçe,0,7,0,1,1,0.428571429,1,1
esbak,Arapça,0,5,0,0,0,0.4,0,0
oba,Türkçe,0,3,0,1,1,0.666666667,0,1
fire,Fransızca,0,4,0,1,1,0.5,0,0
betik,Türkçe,0,5,0,1,1,0.4,0,1
kombinasyon,İngilizce,0,11,0,0,0,0.363636364,0,0
avrat,Arapça,0,5,0,1,1,0.4,0,0
elan,Arapça,0,4,0,0,0,0.5,0,0
katliam,Farsça,0,7,0,0,0,0.428571429,0,0
derbent,Farsça ve Orta Farsça (Pehlevice veya Partça),0,7,0,1,1,0.285714286,0,0
kenar,Farsça,0,5,0,0,0,0.4,0,0
direnmek,Türkçe,0,8,0,1,1,0.375,0,1
anahtar,Yeni Yunanca,0,7,0,1,1,0.428571429,0,0
bevvap,Arapça,0,6,1,0,0,0.333333333,0,0
ahenk,Farsça,0,5,0,0,0,0.4,0,0
keyif,Arapça,0,5,0,1,1,0.4,0,0
ileri,Türkçe,0,5,0,1,1,0.6,0,1
doruk,Türkçe,0,5,0,1,1,0.4,0,1
gaye,Arapça,0,4,0,0,0,0.5,0,0
kemiyet,Arapça,0,7,0,1,1,0.428571429,0,0
kriter,Fransızca,0,6,0,1,1,0.333333333,0,0
hiddet,Arapça,0,6,1,1,1,0.333333333,0,0
havil,Arapça,0,5,0,0,0,0.4,0,0
evla,Arapça,0,4,0,0,0,0.5,0,0
gocunmak,Arapça,0,8,0,1,1,0.375,0,0
dermek,Arapça,0,6,0,1,1,0.333333333,0,0
istemek,Arapça,0,7,0,1,1,0.428571429,0,0
esir,Arapça,0,4,0,1,1,0.5,0,0
ekip,Fransızca,0,4,0,1,1,0.5,0,0
hafakan,Arapça,0,7,0,1,1,0.428571429,0,0
başta,İtalyanca,1,5,0,1,1,0.4,0,0
kovuk,Türkçe,0,5,0,1,1,0.4,0,1
hamur,Arapça,0,5,0,1,0,0.4,0,0
girizgâh,Farsça,0,8,0,1,1,0.25,0,0
cet,Arapça,0,3,0,1,1,0.333333333,0,0
demo,İngilizce,0,4,0,0,0,0.5,0,0
gezmek,Arapça,0,6,0,1,1,0.333333333,0,0
komik,Fransızca,0,5,0,0,1,0.4,0,0
anzarot,Arapça,0,7,0,1,0,0.428571429,0,0
dava,Arapça,0,4,0,1,1,0.5,0,0
ivedi,Türkçe,0,5,0,1,1,0.6,0,1
haşat,Arapça,1,5,0,1,1,0.4,0,0
irmik,Türkçe,0,5,0,1,1,0.4,0,1
canavar,Farsça,0,7,0,1,1,0.428571429,0,0
bahsetmek,Türkçe,0,9,0,0,0,0.333333333,0,1
gusto,İtalyanca,0,5,0,1,1,0.4,0,0
hali,Arapça,0,4,0,0,0,0.5,0,0
avunmak,Arapça,0,7,0,1,0,0.428571429,0,0
cezire,Arapça,0,6,0,1,1,0.5,0,0
destur,Farsça,0,6,0,0,0,0.333333333,0,0
hareket,Arapça,0,7,0,0,0,0.428571429,0,0
garp,Arapça,0,4,0,1,1,0.25,0,0
camekân,Farsça,0,7,0,0,0,0.285714286,0,0
keskin,Türkçe,0,6,0,1,1,0.333333333,0,1
itmek,Arapça,0,5,0,1,1,0.4,0,0
koru,Türkçe,0,4,0,1,1,0.5,0,1
komut,Türkçe,0,5,0,1,1,0.4,0,1
egzersiz,Fransızca,0,8,0,1,1,0.375,0,0
ecinni,Arapça,0,6,1,1,1,0.5,0,0
fanatik,Fransızca,0,7,0,0,0,0.428571429,0,0
fay,Fransızca,0,3,0,1,1,0.333333333,0,0
inhitat,Arapça,0,7,0,0,0,0.428571429,0,0
ferman,Farsça,0,6,0,0,0,0.333333333,0,0
faz,Fransızca,0,3,0,1,1,0.333333333,0,0
arpa,Türkçe,0,4,0,1,1,0.5,0,1
format,İngilizce,0,6,0,1,1,0.333333333,0,0
dosya,Fransızca,0,5,0,1,1,0.4,0,0
istihsal,Arapça,0,8,0,0,0,0.375,0,0
apse,Fransızca,0,4,0,0,0,0.5,0,0
gam,Türkçe,0,3,0,1,1,0.333333333,0,1
gayrı,Arapça,1,5,0,1,1,0.4,0,0
calip,Arapça,0,5,0,0,0,0.4,0,0
abd,Arapça,0,3,0,1,1,0.333333333,0,0
damat,Farsça ve Orta Farsça (Pehlevice veya Partça),0,5,0,1,1,0.4,0,0
keriz,Farsça,0,5,0,1,1,0.4,0,0
lavta,İtalyanca,0,5,0,1,1,0.4,0,0
hamam,Arapça,0,5,0,1,1,0.4,0,0
jilet,ticari markasından,0,5,0,1,1,0.4,0,0
cenabet,Arapça,0,7,0,0,0,0.428571429,0,0
ikmal,Arapça,0,5,0,0,0,0.4,0,0
kolye,Fransızca,0,5,0,0,1,0.4,0,0
irin,Türkçe,0,4,0,1,1,0.5,0,1
komplo,Fransızca,0,6,0,1,1,0.333333333,0,0
berber,Venedikçe,0,6,0,1,1,0.333333333,0,0
kare,Fransızca,0,4,0,0,0,0.5,0,0
kemik,Türkçe,0,5,0,1,1,0.4,0,1
evrak,Arapça,0,5,0,0,0,0.4,0,0
derhal,Farsça,0,6,0,0,0,0.333333333,0,0
aparey,Fransızca,0,6,0,0,0,0.5,0,0
iptal,Arapça,0,5,0,0,0,0.4,0,0
kibrit,Arapça,0,6,0,1,1,0.333333333,0,0
essah,Arapça,0,5,1,0,0,0.4,0,0
havyar,Farsça,0,6,0,1,1,0.333333333,0,0
et,Türkçe,0,2,0,1,1,0.5,0,1
fert,Arapça,0,4,0,1,1,0.25,0,0
habaset,Arapça,0,7,0,0,0,0.428571429,0,0
kapamak,Arapça,0,7,0,1,1,0.428571429,0,0
sevecen,Türkçe,0,7,0,1,1,0.428571429,0,1
iltimas,Arapça,0,7,0,0,0,0.428571429,0,0
ilenme,Türkçe,0,6,0,1,1,0.5,0,1
iltihak,Arapça,0,7,0,0,0,0.428571429,0,0
ayak,Türkçe,0,4,0,1,1,0.5,0,1
diyar,Arapça,0,5,0,0,0,0.4,0,0
ambar,Farsça,0,5,0,1,1,0.4,0,0
mangiz,Türkçe,0,6,0,0,0,0.333333333,0,1
baran,Farsça,0,5,0,1,1,0.4,0,0
abartmak,Arapça,0,8,0,1,1,0.375,0,0
etap,Fransızca,0,4,0,0,0,0.5,0,0
ebeveyn,Arapça,0,7,0,1,1,0.428571429,0,0
gelin,Türkçe,0,5,0,1,1,0.4,0,1
asuman,Farsça,0,6,0,1,0,0.5,0,0
kahraman,Farsça,0,8,0,1,1,0.375,0,0
kontak,Fransızca,0,6,0,1,1,0.333333333,0,0
iyimser,Türkçe,0,7,0,1,1,0.428571429,0,1
ambalaj,Fransızca,0,7,0,1,1,0.428571429,0,0
kuytu,Türkçe,0,5,0,1,1,0.4,0,1
inek,Türkçe,0,4,0,1,1,0.5,0,1
şan,Türkçe,1,3,0,1,1,0.333333333,0,1
arbede,Arapça,0,6,0,0,0,0.5,0,0
ciklet,ticari markasından,0,6,0,1,1,0.333333333,0,0
burun,Türkçe,0,5,0,1,1,0.4,0,1
anayasa,Türkçe,0,7,0,1,1,0.571428571,0,1
bulmak,Arapça,0,6,0,1,1,0.333333333,0,0
abla,Bilinmiyor,0,4,0,1,1,0.5,0,0
enam,Arapça,0,4,0,0,0,0.5,0,0
okul,Türkçe,0,4,0,1,1,0.5,0,1
anlam,Türkçe,0,5,0,1,1,0.4,0,1
cidal,Arapça,0,5,0,0,0,0.4,0,0
hiciv,Arapça,0,5,0,1,1,0.4,0,0
familya,İtalyanca,0,7,0,0,0,0.428571429,0,0
ihmal,Arapça,0,5,0,0,0,0.4,0,0
katlanma,Türkçe,0,8,0,1,1,0.375,0,1
beyit,Arapça,0,5,0,1,1,0.4,0,0
gato,Fransızca,0,4,0,1,0,0.5,0,0
baharat,Türkçe,0,7,0,1,1,0.428571429,0,1
delalet,Arapça,0,7,0,0,0,0.428571429,0,0
demek,Arapça,0,5,0,1,1,0.4,0,0
harem,Arapça,0,5,0,0,0,0.4,0,0
deprem,Türkçe,0,6,0,1,1,0.333333333,0,1
epope,Fransızca,0,5,0,0,0,0.6,0,0
haslet,Arapça,0,6,0,0,0,0.333333333,0,0
kursak,Türkçe,0,6,0,1,1,0.333333333,0,1
cazibe,Arapça,0,6,0,0,0,0.5,0,0
kin,Farsça,0,3,0,1,1,0.333333333,0,0
enez,Türkçe,0,4,0,1,1,0.5,0,1
kaytarmak,Arapça,0,9,0,1,1,0.333333333,0,0
koza,Farsça,0,4,0,1,1,0.5,0,0
hikmet,Arapça,0,6,0,1,1,0.333333333,0,0
fesat,Arapça,0,5,0,0,0,0.4,0,0
koridor,Fransızca,0,7,0,0,0,0.428571429,0,0
delik,Türkçe,0,5,0,1,1,0.4,1,1
kesif,Arapça,0,5,0,1,1,0.4,0,0
afili,Yeni Yunanca,0,5,0,0,0,0.6,0,0
ayartmak,Arapça,0,8,0,1,1,0.375,0,0
agreman,Fransızca,0,7,0,0,0,0.428571429,0,0
kesafet,Arapça,0,7,0,0,0,0.428571429,0,0
bocalamak,Arapça,0,9,0,1,1,0.444444444,0,0
erbap,Arapça,0,5,0,0,0,0.4,0,0
aymaz,Türkçe,0,5,0,1,1,0.4,0,1
ezgi,Türkçe,0,4,0,1,1,0.5,0,1
kavramak,Arapça,0,8,0,1,1,0.375,0,0
erinmek,Arapça,0,7,0,1,1,0.428571429,0,0
buhar,Arapça,0,5,0,1,1,0.4,0,0
kabza,Arapça,0,5,0,1,1,0.4,0,0
galebe,Arapça,0,6,0,0,0,0.5,0,0
ekin,Türkçe,0,4,0,1,1,0.5,0,1
hamle,Arapça,0,5,0,0,0,0.4,0,0
kucak,Türkçe,0,5,0,1,1,0.4,0,1
kokteyl,İngilizce,0,7,0,0,1,0.285714286,0,0
fukara,Arapça,0,6,0,1,1,0.5,0,0
etiket,Fransızca,0,6,0,1,1,0.5,0,0
katre,Arapça,0,5,0,0,0,0.4,0,0
safra,Türkçe,0,5,0,1,1,0.4,0,1
form,Fransızca,0,4,0,1,1,0.25,0,0
amele,Arapça,0,5,0,0,0,0.6,0,0
bravo,İtalyanca,0,5,0,1,0,0.4,0,0
hisse,Arapça,0,5,1,1,1,0.4,0,0
deve,Türkçe,0,4,0,1,1,0.5,0,1
koz,Farsça,0,3,0,1,1,0.333333333,0,0
lens,İngilizce,0,4,0,1,1,0.25,0,0
esans,Fransızca,0,5,0,0,0,0.4,0,0
aks,Fransızca,0,3,0,1,1,0.333333333,0,0
emisyon,Fransızca,0,7,0,0,0,0.428571429,0,0
kota,Fransızca,0,4,0,1,1,0.5,0,0
hekim,Arapça,0,5,0,1,1,0.4,0,0
antagonist,Fransızca,0,10,0,0,0,0.4,0,0
anmak,Arapça,0,5,0,1,1,0.4,0,0
gereksiz,Türkçe,0,8,0,1,1,0.375,0,1
divane,Farsça,0,6,0,0,0,0.5,0,0
boks,İngilizce,0,4,0,1,1,0.25,0,0
kuzey,Türkçe,0,5,0,0,1,0.4,0,1
fariza,Arapça,0,6,0,0,0,0.5,0,0
kudret,Arapça,0,6,0,0,1,0.333333333,0,0
dolap,Farsça,0,5,0,1,1,0.4,0,0
imtina,Arapça,0,6,0,0,0,0.5,0,0
konvansiyon,Fransızca,0,11,0,0,0,0.363636364,0,0
bozmak,Arapça,0,6,0,1,1,0.333333333,0,0
etki,Türkçe,0,4,0,1,1,0.5,0,1
emlak,Arapça,0,5,0,0,0,0.4,0,0
dedikodu,Türkçe,0,8,0,0,0,0.5,0,1
dikmek,Arapça,0,6,0,1,1,0.333333333,0,0
koyak,Türkçe,0,5,0,1,1,0.4,0,1
lenger,Farsça,0,6,0,1,1,0.333333333,0,0
kakmak,Arapça,0,6,0,1,1,0.333333333,0,0
epik,Fransızca,0,4,0,1,1,0.5,0,0
bariz,Arapça,0,5,0,0,0,0.4,0,0
istihlak,Arapça,0,8,0,0,0,0.375,0,0
arka,Türkçe,0,4,0,1,1,0.5,0,1
icazet,Arapça,0,6,0,0,0,0.5,0,0
kasaba,Arapça,0,6,0,1,1,0.5,0,0
kadit,Arapça,0,5,0,0,0,0.4,0,0
beniz,Türkçe,0,5,0,1,1,0.4,0,1
hacet,Arapça,0,5,0,0,0,0.4,0,0
lastik,Fransızca,0,6,0,0,0,0.333333333,0,0
kumanya,İtalyanca,0,7,0,1,1,0.428571429,0,0
kokoroz,Arnavutça,0,7,0,1,1,0.428571429,0,0
eyalet,Arapça,0,6,0,0,0,0.5,0,0
aymak,Arapça,0,5,0,1,1,0.4,0,0
facia,Arapça,0,5,0,0,0,0.6,0,0
atlamak,Arapça,0,7,0,1,1,0.428571429,0,0
kârgir,Farsça,0,6,0,1,1,0.166666667,0,0
haber,Arapça,0,5,0,0,0,0.4,0,0
istikraz,Arapça,0,8,0,0,0,0.375,0,0
atmosfer,Fransızca,0,8,0,0,0,0.375,0,0
fikir,Arapça,0,5,0,1,1,0.4,0,0
sivri,Türkçe,0,5,0,1,1,0.4,0,1
balans,Fransızca,0,6,0,1,1,0.333333333,0,0
abus,Arapça,0,4,0,1,0,0.5,0,0
fehva,Arapça,0,5,0,0,0,0.4,0,0
emek,Türkçe,0,4,0,1,1,0.5,0,1
hulul,Arapça,0,5,0,1,1,0.4,0,0
etkinlik,Türkçe,0,8,0,1,1,0.375,1,1
cenk,Farsça ve Orta Farsça (Pehlevice veya Partça),0,4,0,1,1,0.25,0,0
kak,Türkçe,0,3,0,1,1,0.333333333,0,1
eziyet,Arapça,0,6,0,1,1,0.5,0,0
deniz,Türkçe,0,5,0,1,1,0.4,0,1
evirmek,Arapça,0,7,0,1,1,0.428571429,0,0
berceste,Farsça,0,8,0,1,1,0.375,0,0
edinmek,Arapça,0,7,0,1,1,0.428571429,0,0
bebek,Türkçe,0,5,0,1,1,0.4,0,1
kom,Ermenice,0,3,0,1,1,0.333333333,0,0
detay,Fransızca,0,5,0,0,0,0.4,0,0
dun,Arapça,0,3,0,1,1,0.333333333,0,0
duhul,Arapça,0,5,0,1,1,0.4,0,0
berhava,Farsça,0,7,0,0,0,0.428571429,0,0
ehemmiyet,Arapça,0,9,1,1,1,0.444444444,0,0
fetha,Arapça,0,5,0,0,0,0.4,0,0
onat,Türkçe,0,4,0,1,1,0.5,0,1
beslemek,Arapça,0,8,0,1,1,0.375,0,0
leke,Farsça,0,4,0,1,1,0.5,0,0
ifsat,Arapça,0,5,0,0,0,0.4,0,0
galeyan,Arapça,0,7,0,0,0,0.428571429,0,0
kitap,Arapça,0,5,0,0,0,0.4,0,0
defans,Fransızca,0,6,0,0,0,0.333333333,0,0
fazilet,Arapça,0,7,0,0,0,0.428571429,0,0
fonksiyon,Fransızca,0,9,0,0,0,0.333333333,0,0
er,Türkçe,0,2,0,1,1,0.5,0,1
kadeh,Arapça,0,5,0,0,0,0.4,0,0
lira,İtalyanca,0,4,0,0,0,0.5,0,0
savunmak,Türkçe,0,8,0,1,0,0.375,0,1
ideal,Fransızca,0,5,0,0,0,0.6,0,0
celal,Arapça,0,5,0,0,0,0.4,0,0
astragan,Ru,0,8,0,1,1,0.375,0,0
aşı,Arapça,1,3,0,1,1,0.666666667,0,0
fani,Arapça,0,4,0,0,0,0.5,0,0
handikap,İngilizce,0,8,0,0,0,0.375,0,0
aparmak,Arapça,0,7,0,1,1,0.428571429,0,0
antre,Fransızca,0,5,0,0,0,0.4,0,0
ani,Arapça,0,3,0,0,0,0.666666667,0,0
analog,Fransızca,0,6,0,1,0,0.5,0,0
hazine,Arapça,0,6,0,0,0,0.5,0,0
batarya,İtalyanca,0,7,0,1,1,0.428571429,0,0
imrenmek,Arapça,0,8,0,1,1,0.375,0,0
aksan,Fransızca,0,5,0,1,1,0.4,0,0
likit,Fransızca,0,5,0,1,1,0.4,0,0
beceri,Türkçe,0,6,0,1,1,0.5,0,1
fitne,Arapça,0,5,0,1,1,0.4,0,0
enik,Türkçe,0,4,0,1,1,0.5,0,1
kereste,Farsça,0,7,0,1,1,0.428571429,0,0
entrika,Fransızca,0,7,0,0,0,0.428571429,0,0
billahi,Arapça,0,7,1,0,0,0.428571429,0,0
ki,Farsça ve Orta Farsça (Pehlevice veya Partça),0,2,0,1,1,0.5,0,0
kukla,Yeni Yunanca,0,5,0,1,1,0.4,0,0
duygu,Türkçe,0,5,0,1,1,0.4,0,1
bilim,Kırgızca,0,5,0,1,1,0.4,0,0
bile,Türkçe,0,4,0,1,1,0.5,0,1
ecir,Arapça,0,4,0,1,1,0.5,0,0
fevk,Arapça,0,4,0,1,1,0.25,0,0
cefa,Arapça,0,4,0,0,0,0.5,0,0
nesne,Türkçe,0,5,0,1,1,0.4,0,1
iblis,Arapça,0,5,0,1,1,0.4,0,0
asalet,Arapça,0,6,0,0,0,0.5,0,0
doymak,Arapça,0,6,0,1,1,0.333333333,0,0
hortum,Arapça,0,6,0,1,1,0.333333333,0,0
darbe,Arapça,0,5,0,0,0,0.4,0,0
hasta,Farsça,0,5,0,1,1,0.4,0,0
akraba,Arapça,0,6,0,1,1,0.5,0,0
beyin,Türkçe,0,5,0,1,1,0.4,0,1
anlatmak,Arapça,0,8,0,1,1,0.375,0,0
gidi,Farsça,0,4,0,1,1,0.5,0,0
bacak,Türkçe,0,5,0,1,1,0.4,0,1
ekstre,Fransızca,0,6,0,1,1,0.333333333,0,0
epey,Türkçe,0,4,0,1,1,0.5,0,1
omuz,Türkçe,0,4,0,1,1,0.5,0,1
cephe,Arapça,0,5,0,1,1,0.4,0,0
diri,Türkçe,0,4,0,1,1,0.5,0,1
kanmak,Arapça,0,6,0,1,1,0.333333333,0,0
duvar,Farsça,0,5,0,1,1,0.4,0,0
alet,Arapça,0,4,0,0,0,0.5,0,0
